characterId,skillId,level
Bouffalant,Pursuit,1
Bouffalant,Rage,6
Bouffalant,Fury attack,11
Bouffalant,Horn attack,16
Bouffalant,Scary face,21
Bouffalant,Revenge,26
Bouffalant,Head charge,31
Bouffalant,Focus energy,36
Bouffalant,Megahorn,41
Bouffalant,Reversal,46
Bouffalant,Thrash,50
Bouffalant,Swords dance,56
Bouffalant,Giga impact,61
Braixen,Scratch,1
Braixen,Tail whip,1
Braixen,Ember,5
Braixen,Howl,11
Braixen,Flame charge,14
Braixen,Psybeam,18
Braixen,Fire spin,22
Braixen,Lucky chant,27
Braixen,Light screen,30
Braixen,Psyshock,34
Braixen,Flamethrower,41
Braixen,Will o wisp,45
Braixen,Psychic,48
Braixen,Sunny day,51
Braixen,Magic room,53
Braixen,Fire blast,55
Braviary,Brave bird,63
Braviary,Fury attack,5
Braviary,Leer,1
Braviary,Peck,1
Braviary,Superpower,51
Braviary,Thrash,70
Braviary,Whirlwind,57
Braviary,Wing attack,10
Braviary,Hone claws,14
Braviary,Scary face,19
Braviary,Aerial ace,23
Braviary,Slash,28
Braviary,Defog,32
Braviary,Tailwind,37
Braviary,Air slash,41
Braviary,Crush claw,46
Braviary,Sky drop,50
Breloom,Absorb,1
Breloom,Leech seed,13
Breloom,Stun spore,9
Breloom,Tackle,5
Breloom,Mega drain,17
Breloom,Headbutt,21
Breloom,Mach punch,23
Breloom,Counter,25
Breloom,Force palm,29
Breloom,Sky uppercut,33
Breloom,Mind reader,37
Breloom,Seed bomb,41
Breloom,Dynamic punch,45
Bronzong,Confusion,1
Bronzong,Hypnosis,5
Bronzong,Imprison,9
Bronzong,Rain dance,1
Bronzong,Sunny day,1
Bronzong,Tackle,1
Bronzong,Confuse ray,11
Bronzong,Psywave,15
Bronzong,Iron defense,19
Bronzong,Feint attack,21
Bronzong,Safeguard,25
Bronzong,Future sight,29
Bronzong,Metal sound,31
Bronzong,Block,33
Bronzong,Gyro ball,36
Bronzong,Extrasensory,42
Bronzong,Payback,46
Bronzong,Heal block,52
Bronzong,Heavy slam,58
Bronzor,Confusion,1
Bronzor,Tackle,1
Bronzor,Hypnosis,5
Bronzor,Imprison,9
Bronzor,Confuse ray,11
Bronzor,Psywave,15
Bronzor,Iron defense,19
Bronzor,Feint attack,21
Bronzor,Safeguard,25
Bronzor,Future sight,29
Bronzor,Metal sound,31
Bronzor,Gyro ball,35
Bronzor,Extrasensory,39
Bronzor,Payback,41
Bronzor,Heal block,45
Bronzor,Heavy slam,49
Budew,Cotton spore,0
Budew,Extrasensory,0
Budew,Giga drain,0
Budew,Grass whistle,0
Budew,Leaf storm,0
Budew,Mind reader,0
Budew,Natural gift,0
Budew,Pin missile,0
Budew,Razor leaf,0
Budew,Seed bomb,0
Budew,Sleep powder,0
Budew,Spikes,0
Budew,Synthesis,0
Budew,Absorb,1
Budew,Growth,4
Budew,Water sport,7
Budew,Stun spore,10
Budew,Mega drain,13
Budew,Worry seed,16
Buizel,Aqua ring,0
Buizel,Aqua tail,38
Buizel,Baton pass,0
Buizel,Double slap,0
Buizel,Fury cutter,0
Buizel,Fury swipes,0
Buizel,Headbutt,0
Buizel,Me first,0
Buizel,Mud slap,0
Buizel,Odor sleuth,0
Buizel,Slash,0
Buizel,Soak,0
Buizel,Switcheroo,0
Buizel,Tail slap,0
Buizel,Sonic boom,1
Buizel,Growl,4
Buizel,Water sport,7
Buizel,Quick attack,11
Buizel,Water gun,15
Buizel,Pursuit,18
Buizel,Swift,21
Buizel,Aqua jet,24
Buizel,Double hit,27
Buizel,Whirlpool,31
Buizel,Razor wind,35
Buizel,Agility,41
Buizel,Hydro pump,45
Bulbasaur,Amnesia,0
Bulbasaur,Charm,0
Bulbasaur,Curse,0
Bulbasaur,Endure,0
Bulbasaur,Giga drain,0
Bulbasaur,Grass whistle,0
Bulbasaur,Grassy terrain,0
Bulbasaur,Ingrain,0
Bulbasaur,Leaf storm,0
Bulbasaur,Magical leaf,0
Bulbasaur,Nature power,0
Bulbasaur,Petal dance,0
Bulbasaur,Power whip,0
Bulbasaur,Skull bash,0
Bulbasaur,Sludge,0
Bulbasaur,Tackle,1
Bulbasaur,Growl,3
Bulbasaur,Leech seed,7
Bulbasaur,Vine whip,9
Bulbasaur,Poison powder,13
Bulbasaur,Sleep powder,13
Bulbasaur,Take down,15
Bulbasaur,Razor leaf,19
Bulbasaur,Sweet scent,21
Bulbasaur,Growth,25
Bulbasaur,Double edge,27
Bulbasaur,Worry seed,31
Bulbasaur,Synthesis,33
Bulbasaur,Seed bomb,37
Buneary,Circle throw,0
Buneary,Copycat,0
Buneary,Cosmic power,0
Buneary,Double hit,0
Buneary,Encore,0
Buneary,Fake out,0
Buneary,Fake tears,0
Buneary,Fire punch,0
Buneary,Flail,0
Buneary,Focus punch,0
Buneary,Ice punch,0
Buneary,Low kick,0
Buneary,Mud sport,0
Buneary,Sky uppercut,0
Buneary,Sweet kiss,0
Buneary,Switcheroo,0
Buneary,Teeter dance,0
Buneary,Thunder punch,0
Buneary,Defense curl,1
Buneary,Foresight,1
Buneary,Pound,1
Buneary,Splash,1
Buneary,Endure,6
Buneary,Baby doll eyes,10
Buneary,Frustration,13
Buneary,Quick attack,16
Buneary,Jump kick,23
Buneary,Baton pass,26
Buneary,Agility,33
Buneary,Dizzy punch,36
Buneary,After you,43
Buneary,Charm,46
Buneary,Entrainment,50
Buneary,Bounce,56
Buneary,Healing wish,63
Bunnelby,Defense curl,0
Bunnelby,Rollout,0
Bunnelby,Spikes,0
Bunnelby,Agility,1
Bunnelby,Leer,1
Bunnelby,Tackle,1
Bunnelby,Quick attack,7
Bunnelby,Double slap,10
Bunnelby,Mud slap,13
Bunnelby,Take down,15
Bunnelby,Mud shot,18
Bunnelby,Double kick,20
Bunnelby,Odor sleuth,25
Bunnelby,Flail,29
Bunnelby,Dig,33
Bunnelby,Bounce,38
Bunnelby,Super fang,42
Bunnelby,Facade,47
Bunnelby,Earthquake,49
Burmy,Protect,1
Burmy,Tackle,10
Burmy,Bug bite,15
Burmy,Hidden power,20
Butterfree,Confusion,10
Butterfree,Poison powder,12
Butterfree,Sleep powder,12
Butterfree,Stun spore,12
Butterfree,Gust,16
Butterfree,Supersonic,18
Butterfree,Whirlwind,22
Butterfree,Psybeam,24
Butterfree,Silver wind,28
Butterfree,Tailwind,30
Butterfree,Rage powder,34
Butterfree,Safeguard,36
Butterfree,Captivate,40
Butterfree,Bug buzz,42
Butterfree,Quiver dance,46
Cacnea,Acid,0
Cacnea,Belch,0
Cacnea,Block,0
Cacnea,Counter,0
Cacnea,Disable,0
Cacnea,Dynamic punch,0
Cacnea,Fell stinger,0
Cacnea,Grass whistle,0
Cacnea,Low kick,0
Cacnea,Magical leaf,0
Cacnea,Nasty plot,0
Cacnea,Rototiller,0
Cacnea,Seed bomb,0
Cacnea,Smelling salts,0
Cacnea,Switcheroo,0
Cacnea,Teeter dance,0
Cacnea,Worry seed,0
Cacnea,Leer,1
Cacnea,Poison sting,1
Cacnea,Absorb,5
Cacnea,Growth,9
Cacnea,Leech seed,13
Cacnea,Sand attack,17
Cacnea,Pin missile,21
Cacnea,Ingrain,25
Cacnea,Feint attack,29
Cacnea,Spikes,33
Cacnea,Sucker punch,37
Cacnea,Payback,41
Cacnea,Needle arm,45
Cacnea,Cotton spore,49
Cacnea,Sandstorm,53
Cacnea,Destiny bond,57
Cacturne,Absorb,5
Cacturne,Destiny bond,71
Cacturne,Growth,9
Cacturne,Leer,1
Cacturne,Poison sting,1
Cacturne,Revenge,1
Cacturne,Leech seed,13
Cacturne,Sand attack,17
Cacturne,Pin missile,21
Cacturne,Ingrain,25
Cacturne,Feint attack,29
Cacturne,Spikes,35
Cacturne,Sucker punch,41
Cacturne,Payback,47
Cacturne,Needle arm,53
Cacturne,Cotton spore,59
Cacturne,Sandstorm,65
Camerupt,Ember,5
Camerupt,Eruption,52
Camerupt,Fissure,59
Camerupt,Growl,1
Camerupt,Magnitude,8
Camerupt,Tackle,1
Camerupt,Focus energy,12
Camerupt,Flame burst,15
Camerupt,Amnesia,19
Camerupt,Lava plume,22
Camerupt,Earth power,26
Camerupt,Curse,29
Camerupt,Take down,31
Camerupt,Rock slide,33
Camerupt,Yawn,39
Camerupt,Earthquake,46
Carbink,Harden,1
Carbink,Tackle,1
Carbink,Rock throw,5
Carbink,Sharpen,8
Carbink,Smack down,12
Carbink,Reflect,18
Carbink,Stealth rock,21
Carbink,Guard split,27
Carbink,Ancient power,31
Carbink,Flail,35
Carbink,Skill swap,40
Carbink,Power gem,46
Carbink,Stone edge,49
Carbink,Moonblast,50
Carbink,Light screen,60
Carbink,Safeguard,70
Carnivine,Giga drain,0
Carnivine,Grass whistle,0
Carnivine,Leech seed,0
Carnivine,Magical leaf,0
Carnivine,Rage powder,0
Carnivine,Razor leaf,0
Carnivine,Slam,0
Carnivine,Sleep powder,0
Carnivine,Stun spore,0
Carnivine,Synthesis,0
Carnivine,Worry seed,0
Carnivine,Bind,1
Carnivine,Growth,1
Carnivine,Bite,7
Carnivine,Vine whip,11
Carnivine,Sweet scent,17
Carnivine,Ingrain,21
Carnivine,Feint attack,27
Carnivine,Leaf tornado,31
Carnivine,Spit up,37
Carnivine,Stockpile,37
Carnivine,Swallow,37
Carnivine,Crunch,41
Carnivine,Wring out,47
Carnivine,Power whip,50
Carracosta,Bide,1
Carracosta,Rollout,5
Carracosta,Water gun,1
Carracosta,Withdraw,1
Carracosta,Bite,8
Carracosta,Protect,11
Carracosta,Aqua jet,15
Carracosta,Ancient power,18
Carracosta,Crunch,21
Carracosta,Wide guard,25
Carracosta,Brine,28
Carracosta,Smack down,31
Carracosta,Curse,35
Carracosta,Shell smash,40
Carracosta,Aqua tail,45
Carracosta,Rock slide,51
Carracosta,Rain dance,56
Carracosta,Hydro pump,61
Carvanha,Ancient power,0
Carvanha,Brine,0
Carvanha,Destiny bond,0
Carvanha,Double edge,0
Carvanha,Hydro pump,0
Carvanha,Swift,0
Carvanha,Thrash,0
Carvanha,Bite,1
Carvanha,Leer,1
Carvanha,Rage,6
Carvanha,Focus energy,8
Carvanha,Scary face,11
Carvanha,Ice fang,16
Carvanha,Screech,18
Carvanha,Swagger,21
Carvanha,Assurance,26
Carvanha,Crunch,28
Carvanha,Aqua jet,31
Carvanha,Agility,36
Carvanha,Take down,38
Cascoon,Harden,7
Castform,Amnesia,0
Castform,Clear smog,0
Castform,Cosmic power,0
Castform,Disable,0
Castform,Future sight,0
Castform,Guard swap,0
Castform,Hex,0
Castform,Lucky chant,0
Castform,Ominous wind,0
Castform,Reflect type,0
Castform,Tackle,1
Castform,Ember,10
Castform,Powder snow,10
Castform,Water gun,10
Castform,Headbutt,15
Castform,Hail,20
Castform,Rain dance,20
Castform,Sunny day,20
Castform,Weather ball,30
Castform,Blizzard,40
Castform,Fire blast,40
Castform,Hydro pump,40
Caterpie,String shot,1
Caterpie,Tackle,1
Caterpie,Bug bite,15
Celebi,Confusion,1
Celebi,Heal bell,1
Celebi,Leech seed,1
Celebi,Recover,1
Celebi,Safeguard,10
Celebi,Magical leaf,19
Celebi,Ancient power,28
Celebi,Baton pass,37
Celebi,Natural gift,46
Celebi,Heal block,55
Celebi,Future sight,64
Celebi,Healing wish,73
Celebi,Leaf storm,82
Celebi,Perish song,91
Chandelure,Confuse ray,1
Chandelure,Flame burst,1
Chandelure,Hex,1
Chandelure,Pain split,1
Chandelure,Smog,1
Chansey,Aromatherapy,0
Chansey,Counter,0
Chansey,Endure,0
Chansey,Gravity,0
Chansey,Heal bell,0
Chansey,Helping hand,0
Chansey,Metronome,0
Chansey,Mud bomb,0
Chansey,Natural gift,0
Chansey,Present,0
Chansey,Seismic toss,0
Chansey,Defense curl,1
Chansey,Double edge,54
Chansey,Growl,1
Chansey,Pound,1
Chansey,Tail whip,5
Chansey,Refresh,9
Chansey,Double slap,12
Chansey,Soft boiled,16
Chansey,Bestow,20
Chansey,Minimize,23
Chansey,Take down,27
Chansey,Sing,31
Chansey,Fling,34
Chansey,Heal pulse,38
Chansey,Egg bomb,42
Chansey,Light screen,46
Chansey,Healing wish,50
Charizard,Air slash,1
Charizard,Dragon claw,1
Charizard,Ember,7
Charizard,Flare blitz,77
Charizard,Growl,1
Charizard,Heat wave,71
Charizard,Scratch,1
Charizard,Shadow claw,1
Charizard,Smokescreen,10
Charizard,Dragon rage,17
Charizard,Scary face,21
Charizard,Fire fang,28
Charizard,Flame burst,32
Charizard,Wing attack,36
Charizard,Slash,41
Charizard,Flamethrower,47
Charizard,Fire spin,56
Charizard,Inferno,62
Charmander,Air cutter,0
Charmander,Ancient power,0
Charmander,Beat up,0
Charmander,Belly drum,0
Charmander,Bite,0
Charmander,Counter,0
Charmander,Crunch,0
Charmander,Dragon dance,0
Charmander,Dragon pulse,0
Charmander,Dragon rush,0
Charmander,Flare blitz,0
Charmander,Focus punch,0
Charmander,Metal claw,0
Charmander,Outrage,0
Charmander,Growl,1
Charmander,Scratch,1
Charmander,Ember,7
Charmander,Smokescreen,10
Charmander,Dragon rage,16
Charmander,Scary face,19
Charmander,Fire fang,25
Charmander,Flame burst,28
Charmander,Slash,34
Charmander,Flamethrower,37
Charmander,Fire spin,43
Charmander,Inferno,46
Charmeleon,Ember,7
Charmeleon,Growl,1
Charmeleon,Scratch,1
Charmeleon,Smokescreen,10
Charmeleon,Dragon rage,17
Charmeleon,Scary face,21
Charmeleon,Fire fang,28
Charmeleon,Flame burst,32
Charmeleon,Slash,39
Charmeleon,Flamethrower,43
Charmeleon,Fire spin,50
Charmeleon,Inferno,54
Chatot,Agility,0
Chatot,Air cutter,0
Chatot,Boomburst,0
Chatot,Defog,0
Chatot,Encore,0
Chatot,Nasty plot,0
Chatot,Night shade,0
Chatot,Sleep talk,0
Chatot,Steel wing,0
Chatot,Supersonic,0
Chatot,Chatter,21
Chatot,Confide,1
Chatot,Hyper voice,57
Chatot,Peck,1
Chatot,Taunt,25
Chatot,Growl,5
Chatot,Mirror move,9
Chatot,Sing,13
Chatot,Fury attack,17
Chatot,Round,29
Chatot,Mimic,33
Chatot,Echoed voice,37
Chatot,Roost,41
Chatot,Uproar,45
Chatot,Synchronoise,49
Chatot,Feather dance,50
Cherrim,Growth,7
Cherrim,Morning sun,1
Cherrim,Tackle,1
Cherrim,Leech seed,10
Cherrim,Helping hand,13
Cherrim,Magical leaf,19
Cherrim,Sunny day,22
Cherrim,Petal dance,25
Cherrim,Worry seed,30
Cherrim,Take down,35
Cherrim,Solar beam,43
Cherrim,Lucky chant,48
Cherrim,Petal blizzard,50
Cherubi,Aromatherapy,0
Cherubi,Defense curl,0
Cherubi,Flower shield,0
Cherubi,Grass whistle,0
Cherubi,Heal pulse,0
Cherubi,Healing wish,0
Cherubi,Natural gift,0
Cherubi,Nature power,0
Cherubi,Razor leaf,0
Cherubi,Rollout,0
Cherubi,Seed bomb,0
Cherubi,Sweet scent,0
Cherubi,Tickle,0
Cherubi,Weather ball,0
Cherubi,Morning sun,1
Cherubi,Tackle,1
Cherubi,Growth,7
Cherubi,Leech seed,10
Cherubi,Helping hand,13
Cherubi,Magical leaf,19
Cherubi,Sunny day,22
Cherubi,Worry seed,28
Cherubi,Take down,31
Cherubi,Solar beam,37
Cherubi,Lucky chant,40
Cherubi,Petal blizzard,47
Chesnaught,Belly drum,1
Chesnaught,Feint,1
Chesnaught,Growl,1
Chesnaught,Hammer arm,60
Chesnaught,Tackle,1
Chesnaught,Vine whip,5
Chesnaught,Rollout,8
Chesnaught,Bite,11
Chesnaught,Leech seed,15
Chesnaught,Pin missile,20
Chesnaught,Needle arm,26
Chesnaught,Take down,30
Chesnaught,Seed bomb,35
Chesnaught,Spiky shield,36
Chesnaught,Mud shot,41
Chesnaught,Bulk up,44
Chesnaught,Body slam,48
Chesnaught,Pain split,52
Chesnaught,Wood hammer,55
Chesnaught,Giga impact,70
Chespin,Belly drum,0
Chespin,Curse,0
Chespin,Defense curl,0
Chespin,Quick guard,0
Chespin,Rollout,8
Chespin,Spikes,0
Chespin,Synthesis,0
Chespin,Growl,1
Chespin,Tackle,1
Chespin,Vine whip,5
Chespin,Bite,11
Chespin,Leech seed,15
Chespin,Pin missile,18
Chespin,Take down,27
Chespin,Seed bomb,32
Chespin,Mud shot,35
Chespin,Bulk up,39
Chespin,Body slam,42
Chespin,Pain split,45
Chespin,Wood hammer,48
Chikorita,Ancient power,0
Chikorita,Aromatherapy,42
Chikorita,Body slam,34
Chikorita,Counter,0
Chikorita,Flail,0
Chikorita,Grass whistle,0
Chikorita,Grassy terrain,0
Chikorita,Heal pulse,0
Chikorita,Ingrain,0
Chikorita,Leaf storm,0
Chikorita,Leech seed,0
Chikorita,Nature power,0
Chikorita,Refresh,0
Chikorita,Vine whip,0
Chikorita,Wring out,0
Chikorita,Growl,1
Chikorita,Tackle,1
Chikorita,Razor leaf,6
Chikorita,Poison powder,9
Chikorita,Synthesis,12
Chikorita,Reflect,17
Chikorita,Magical leaf,20
Chikorita,Natural gift,23
Chikorita,Sweet scent,28
Chikorita,Light screen,31
Chikorita,Safeguard,39
Chikorita,Solar beam,45
Chimchar,Assist,0
Chimchar,Blaze kick,0
Chimchar,Counter,0
Chimchar,Double kick,0
Chimchar,Encore,0
Chimchar,Fake out,0
Chimchar,Fire punch,0
Chimchar,Focus energy,0
Chimchar,Focus punch,0
Chimchar,Heat wave,0
Chimchar,Helping hand,0
Chimchar,Quick guard,0
Chimchar,Submission,0
Chimchar,Thunder punch,0
Chimchar,Leer,1
Chimchar,Scratch,1
Chimchar,Ember,7
Chimchar,Taunt,9
Chimchar,Fury swipes,15
Chimchar,Flame wheel,17
Chimchar,Nasty plot,23
Chimchar,Torment,25
Chimchar,Facade,31
Chimchar,Fire spin,33
Chimchar,Acrobatics,39
Chimchar,Slack off,41
Chimchar,Flamethrower,47
Chimecho,Cosmic power,0
Chimecho,Curse,0
Chimecho,Disable,0
Chimecho,Future sight,0
Chimecho,Hypnosis,0
Chimecho,Recover,0
Chimecho,Skill swap,0
Chimecho,Stored power,0
Chimecho,Wish,0
Chimecho,Healing wish,57
Chimecho,Synchronoise,54
Chimecho,Wrap,1
Chimecho,Growl,6
Chimecho,Astonish,9
Chimecho,Confusion,14
Chimecho,Uproar,17
Chimecho,Take down,22
Chimecho,Yawn,25
Chimecho,Psywave,30
Chimecho,Double edge,33
Chimecho,Heal bell,38
Chimecho,Safeguard,41
Chimecho,Extrasensory,46
Chimecho,Heal pulse,49
Chinchou,Agility,0
Chinchou,Amnesia,0
Chinchou,Brine,0
Chinchou,Flail,9
Chinchou,Mist,0
Chinchou,Psybeam,0
Chinchou,Screech,0
Chinchou,Shock wave,0
Chinchou,Soak,0
Chinchou,Water pulse,0
Chinchou,Whirlpool,0
Chinchou,Supersonic,1
Chinchou,Water gun,1
Chinchou,Thunder wave,6
Chinchou,Bubble,12
Chinchou,Confuse ray,17
Chinchou,Spark,20
Chinchou,Take down,23
Chinchou,Electro ball,28
Chinchou,Bubble beam,31
Chinchou,Signal beam,34
Chinchou,Discharge,39
Chinchou,Aqua ring,42
Chinchou,Hydro pump,45
Chinchou,Ion deluge,47
Chinchou,Charge,50
Chingling,Cosmic power,0
Chingling,Curse,0
Chingling,Disable,0
Chingling,Future sight,0
Chingling,Hypnosis,0
Chingling,Recover,0
Chingling,Skill swap,0
Chingling,Stored power,0
Chingling,Wish,0
Chingling,Wrap,1
Chingling,Growl,6
Chingling,Astonish,9
Chingling,Confusion,14
Chingling,Uproar,17
Chingling,Last resort,22
Chingling,Entrainment,25
Cinccino,Bullet seed,1
Cinccino,Helping hand,1
Cinccino,Rock blast,1
Cinccino,Sing,1
Cinccino,Tail slap,1
Cinccino,Tickle,1
Clamperl,Aqua ring,0
Clamperl,Barrier,0
Clamperl,Body slam,0
Clamperl,Brine,0
Clamperl,Confuse ray,0
Clamperl,Endure,0
Clamperl,Mud sport,0
Clamperl,Muddy water,0
Clamperl,Refresh,0
Clamperl,Supersonic,0
Clamperl,Water pulse,0
Clamperl,Clamp,1
Clamperl,Iron defense,1
Clamperl,Water gun,1
Clamperl,Whirlpool,1
Clamperl,Shell smash,50
Clauncher,Aqua jet,43
Clauncher,Crabhammer,30
Clauncher,Endure,0
Clauncher,Entrainment,0
Clauncher,Helping hand,0
Clauncher,Splash,1
Clauncher,Water gun,1
Clauncher,Water sport,7
Clauncher,Vice grip,9
Clauncher,Bubble,12
Clauncher,Flail,16
Clauncher,Bubble beam,20
Clauncher,Swords dance,25
Clauncher,Water pulse,34
Clauncher,Smack down,39
Clauncher,Muddy water,48
Clawitzer,Aura sphere,67
Clawitzer,Dark pulse,57
Clawitzer,Dragon pulse,63
Clawitzer,Heal pulse,1
Clawitzer,Splash,1
Clawitzer,Water gun,1
Clawitzer,Water sport,7
Clawitzer,Vice grip,9
Clawitzer,Bubble,12
Clawitzer,Flail,16
Clawitzer,Bubble beam,20
Clawitzer,Swords dance,25
Clawitzer,Crabhammer,30
Clawitzer,Water pulse,34
Clawitzer,Smack down,42
Clawitzer,Aqua jet,47
Clawitzer,Muddy water,53
Claydol,Confusion,1
Claydol,Harden,1
Claydol,Rapid spin,4
Claydol,Teleport,1
Claydol,Mud slap,7
Claydol,Rock tomb,10
Claydol,Psybeam,13
Claydol,Power trick,17
Claydol,Ancient power,21
Claydol,Self destruct,25
Claydol,Extrasensory,28
Claydol,Cosmic power,31
Claydol,Guard split,34
Claydol,Power split,34
Claydol,Hyper beam,36
Claydol,Earth power,40
Claydol,Sandstorm,47
Claydol,Heal block,54
Claydol,Explosion,61
Clefable,Disarming voice,1
Clefable,Double slap,1
Clefable,Metronome,1
Clefable,Minimize,1
Clefable,Sing,1
Clefairy,After you,58
Clefairy,Disarming voice,1
Clefairy,Encore,1
Clefairy,Growl,1
Clefairy,Healing wish,55
Clefairy,Pound,1
Clefairy,Sing,7
Clefairy,Double slap,10
Clefairy,Defense curl,13
Clefairy,Follow me,16
Clefairy,Bestow,19
Clefairy,Wake up slap,22
Clefairy,Minimize,25
Clefairy,Stored power,28
Clefairy,Metronome,31
Clefairy,Cosmic power,34
Clefairy,Lucky chant,37
Clefairy,Body slam,40
Clefairy,Moonlight,43
Clefairy,Moonblast,46
Clefairy,Gravity,49
Clefairy,Meteor mash,50
Cleffa,Amnesia,0
Cleffa,Aromatherapy,0
Cleffa,Belly drum,0
Cleffa,Covet,0
Cleffa,Fake tears,0
Cleffa,Heal pulse,0
Cleffa,Metronome,0
Cleffa,Mimic,0
Cleffa,Misty terrain,0
Cleffa,Present,0
Cleffa,Splash,0
Cleffa,Stored power,0
Cleffa,Tickle,0
Cleffa,Wish,0
Cleffa,Charm,1
Cleffa,Pound,1
Cleffa,Encore,4
Cleffa,Sing,7
Cleffa,Sweet kiss,10
Cleffa,Copycat,13
Cleffa,Magical leaf,16
Cloyster,Aurora beam,1
Cloyster,Hydro pump,1
Cloyster,Protect,1
Cloyster,Shell smash,1
Cloyster,Supersonic,1
Cloyster,Toxic spikes,1
Cloyster,Withdraw,1
Cloyster,Spike cannon,13
Cloyster,Spikes,28
Cloyster,Icicle crash,50
Cobalion,Close combat,73
Cobalion,Leer,1
Cobalion,Metal burst,67
Cobalion,Quick attack,1
Cobalion,Quick guard,55
Cobalion,Work up,61
Cobalion,Double kick,7
Cobalion,Metal claw,13
Cobalion,Take down,19
Cobalion,Helping hand,25
Cobalion,Retaliate,31
Cobalion,Iron head,37
Cobalion,Sacred sword,42
Cobalion,Swords dance,49
Cofagrigus,Astonish,1
Cofagrigus,Disable,5
Cofagrigus,Haze,9
Cofagrigus,Protect,1
Cofagrigus,Night shade,13
Cofagrigus,Hex,17
Cofagrigus,Will o wisp,21
Cofagrigus,Ominous wind,25
Cofagrigus,Curse,29
Cofagrigus,Guard split,33
Cofagrigus,Power split,33
Cofagrigus,Scary face,34
Cofagrigus,Shadow ball,39
Cofagrigus,Grudge,45
Cofagrigus,Mean look,51
Cofagrigus,Destiny bond,57
Combee,Gust,1
Combee,Sweet scent,1
Combee,Bug bite,13
Combee,Bug buzz,29
Combusken,Ember,13
Combusken,Focus energy,7
Combusken,Growl,1
Combusken,Scratch,1
Combusken,Double kick,16
Combusken,Peck,17
Combusken,Sand attack,21
Combusken,Bulk up,28
Combusken,Quick attack,32
Combusken,Slash,39
Combusken,Mirror move,43
Combusken,Sky uppercut,50
Combusken,Flare blitz,54
Conkeldurr,Bide,8
Conkeldurr,Focus energy,4
Conkeldurr,Leer,1
Conkeldurr,Pound,1
Conkeldurr,Low kick,12
Conkeldurr,Rock throw,16
Conkeldurr,Wake up slap,20
Conkeldurr,Chip away,24
Conkeldurr,Bulk up,29
Conkeldurr,Rock slide,33
Conkeldurr,Dynamic punch,37
Conkeldurr,Scary face,41
Conkeldurr,Hammer arm,45
Conkeldurr,Stone edge,49
Conkeldurr,Focus punch,53
Conkeldurr,Superpower,57
Corphish,Ancient power,0
Corphish,Aqua jet,0
Corphish,Body slam,0
Corphish,Chip away,0
Corphish,Double edge,0
Corphish,Dragon dance,0
Corphish,Endeavor,0
Corphish,Knock off,26
Corphish,Metal claw,0
Corphish,Mud sport,0
Corphish,Superpower,0
Corphish,Switcheroo,0
Corphish,Trump card,0
Corphish,Bubble,1
Corphish,Harden,7
Corphish,Vice grip,10
Corphish,Leer,13
Corphish,Bubble beam,20
Corphish,Protect,23
Corphish,Taunt,32
Corphish,Night slash,35
Corphish,Crabhammer,38
Corphish,Swords dance,44
Corphish,Crunch,47
Corphish,Guillotine,53
Corsola,Amnesia,0
Corsola,Aqua ring,38
Corsola,Barrier,0
Corsola,Bide,0
Corsola,Camouflage,0
Corsola,Confuse ray,0
Corsola,Curse,0
Corsola,Head smash,0
Corsola,Icicle spear,0
Corsola,Ingrain,0
Corsola,Mist,0
Corsola,Nature power,0
Corsola,Screech,0
Corsola,Water pulse,0
Corsola,Tackle,1
Corsola,Harden,4
Corsola,Bubble,8
Corsola,Recover,10
Corsola,Refresh,13
Corsola,Bubble beam,17
Corsola,Ancient power,20
Corsola,Lucky chant,23
Corsola,Spike cannon,27
Corsola,Iron defense,29
Corsola,Rock blast,31
Corsola,Endure,35
Corsola,Power gem,41
Corsola,Mirror coat,45
Corsola,Earth power,47
Corsola,Flail,50
Cottonee,Beat up,0
Cottonee,Captivate,0
Cottonee,Encore,0
Cottonee,Fake tears,0
Cottonee,Grass whistle,0
Cottonee,Memento,0
Cottonee,Natural gift,0
Cottonee,Switcheroo,0
Cottonee,Tickle,0
Cottonee,Worry seed,0
Cottonee,Absorb,1
Cottonee,Fairy wind,1
Cottonee,Growth,4
Cottonee,Leech seed,8
Cottonee,Stun spore,10
Cottonee,Mega drain,13
Cottonee,Cotton spore,17
Cottonee,Razor leaf,19
Cottonee,Poison powder,22
Cottonee,Giga drain,26
Cottonee,Charm,28
Cottonee,Helping hand,31
Cottonee,Energy ball,35
Cottonee,Cotton guard,37
Cottonee,Sunny day,40
Cottonee,Endeavor,44
Cottonee,Solar beam,46
Cradily,Acid,8
Cradily,Astonish,1
Cradily,Constrict,1
Cradily,Ingrain,15
Cradily,Spit up,66
Cradily,Stockpile,66
Cradily,Swallow,66
Cradily,Wring out,76
Cradily,Confuse ray,22
Cradily,Amnesia,29
Cradily,Ancient power,36
Cradily,Gastro acid,46
Cradily,Energy ball,56
Cranidos,Crunch,0
Cranidos,Curse,0
Cranidos,Double edge,0
Cranidos,Hammer arm,0
Cranidos,Iron head,0
Cranidos,Iron tail,0
Cranidos,Leer,1
Cranidos,Slam,0
Cranidos,Stomp,0
Cranidos,Thrash,0
Cranidos,Whirlwind,0
Cranidos,Headbutt,1
Cranidos,Focus energy,6
Cranidos,Pursuit,10
Cranidos,Take down,15
Cranidos,Scary face,19
Cranidos,Assurance,24
Cranidos,Chip away,28
